date,time,location,download,upload,latency
2022-08-20,00:09,Halsnæs,2413.34,222.42,27.83 ms
2022-12-10,12:16,Solrød,533.42,996.64,44.83 ms
2022-05-16,18:59,Rødovre,206.2,720.02,23.87 ms
2022-10-16,13:56,Stevns,1618.05,1125.41,52.65 ms
2022-05-12,04:59,Albertslund,279.83,1046.41,16.19 ms
2022-11-22,23:47,Aalborg,159.99,596.61,36.97 ms
2022-05-01,06:00,Nordfyn,1340.33,120.47,3.9 ms
2022-11-18,02:12,Vejle,1267.71,268.42,13.61 ms
2022-08-07,09:52,Aarhus,2541.96,950.37,24.73 ms
2022-08-07,04:58,Ringkøbing-Skjern,1481.91,821.55,52.5 ms
2022-08-19,16:52,Rødovre,459.19,521.57,30.98 ms
2022-05-22,08:04,Haderslev,2290.27,363.85,4.91 ms
2022-01-05,16:59,Ikast-Brande,1856.27,17.42,23.84 ms
2022-02-08,22:26,Egedal,2463.35,725.71,4.86 ms
2022-10-07,06:37,Randers,1496.69,1212.91,31.21 ms
2022-07-15,20:05,Vesthimmerland,1468.52,307.06,25.23 ms
2022-06-01,23:02,Mariagerfjord,1232.63,1016.46,36.45 ms
2022-06-03,13:28,Copenhagen,2125.75,1234.22,37.12 ms
2022-01-08,22:53,Slagelse,1478.08,523.06,44.33 ms
2022-06-09,07:49,Faaborg-Midtfyn,2391.99,1037.66,3.17 ms
2022-12-05,05:41,Gentofte,1162.11,444.38,31.53 ms
2022-12-05,04:00,Ærø,345.56,517.48,42.13 ms
2022-05-24,23:39,Halsnæs,1537.95,935.22,37.08 ms
2022-03-17,01:40,Kalundborg,1505.71,1202.24,48.37 ms
2022-10-08,22:14,Haderslev,434.21,1149.83,42.7 ms
2022-07-07,04:58,Nyborg,1296.61,1232.52,36.39 ms
2022-08-07,14:55,Fredensborg,1294.34,859.28,55.23 ms
2022-03-23,19:33,Skanderborg,179.1,902.13,46.05 ms
2022-02-08,19:11,Fanø,2475.28,309.37,36.93 ms
2022-04-10,16:03,Lolland,1919.44,720.64,54.67 ms
2022-01-29,18:25,Assens,1882.02,474.76,41.08 ms
2022-05-31,15:27,Samsø,1880.79,89.82,43.24 ms
2022-01-12,02:22,Roskilde,676.38,1224.76,17.58 ms
2022-09-20,02:43,Horsens,897.27,1121.54,24.48 ms
2022-12-31,17:25,Svendborg,532.07,198.7,52.84 ms
2022-01-30,02:54,Favrskov,67.49,184.69,50.06 ms
2022-01-11,15:35,Dragør,1723.45,1253.87,41.94 ms
2022-10-19,18:53,Kalundborg,1604.17,953.83,51.79 ms
2022-05-16,04:22,Copenhagen,904.28,231.86,55.39 ms
2022-11-25,14:45,Tårnby,19.8,590.31,34.91 ms
2022-04-01,13:03,Nordfyn,208.94,514.84,49.86 ms
2022-06-20,15:11,Glostrup,1667.35,278.97,48.14 ms
2022-08-28,00:25,Allerød,276.51,301.87,54.19 ms
2022-11-01,17:32,Gentofte,1877.47,418.93,13.67 ms
2022-11-22,20:43,Dragør,1212.31,394.0,52.89 ms
2022-03-19,11:13,Esbjerg,1391.04,1158.76,9.88 ms
2022-06-19,23:06,Vejle,1487.86,704.04,2.76 ms
2022-02-03,07:40,Favrskov,871.87,1228.73,2.78 ms
2022-02-05,18:23,Varde,1956.02,382.89,9.02 ms
2022-10-21,08:46,Vallensbæk,1115.94,1194.99,33.83 ms
2022-08-24,12:40,Hvidovre,2220.07,790.75,5.15 ms
2022-12-24,14:23,Assens,1041.5,820.09,51.73 ms
2022-10-09,19:37,Middelfart,889.39,491.86,15.6 ms
2022-02-04,08:09,Fredensborg,1796.47,303.84,53.57 ms
2022-09-21,17:28,Dragør,1871.29,461.16,42.76 ms
2022-08-16,18:03,Hedensted,2011.6,693.06,35.04 ms
2022-12-29,08:45,Lejre,1344.73,770.74,52.99 ms
2022-12-06,15:11,Hedensted,194.73,1101.59,16.46 ms
2022-07-25,02:57,Copenhagen,2202.18,1176.52,38.86 ms
2022-11-22,21:36,Stevns,1950.46,516.18,6.26 ms
2022-12-19,15:31,Vallensbæk,2099.98,1062.69,49.97 ms
2022-03-23,11:14,Kalundborg,1583.96,755.45,49.09 ms
2022-10-23,15:37,Nyborg,2048.48,1188.51,2.08 ms
2022-02-24,12:50,Copenhagen,1664.8,675.28,53.51 ms
2022-02-14,09:21,Tårnby,2349.98,1020.51,40.17 ms
2022-10-22,01:26,Randers,1878.09,707.25,52.19 ms
2022-07-15,13:34,Billund,2493.71,246.97,35.77 ms
2022-03-23,13:33,Køge,1079.37,307.41,15.22 ms
2022-08-12,01:13,Fredensborg,2228.82,626.89,22.15 ms
2022-08-14,12:52,Roskilde,226.26,593.73,55.14 ms
2022-07-29,11:14,Varde,1772.09,1130.13,3.7 ms
2022-08-22,08:29,Hedensted,1519.59,556.29,43.64 ms
2022-04-27,14:05,Rudersdal,1604.88,423.68,45.56 ms
2022-07-19,07:53,Rødovre,1913.58,910.46,43.71 ms
2022-09-09,23:40,Silkeborg,1879.2,665.11,41.06 ms
2022-05-17,11:03,Faaborg-Midtfyn,770.5,1142.92,48.68 ms
2022-05-05,08:35,Frederiksberg,400.71,999.23,23.5 ms
2022-01-12,22:02,Syddjurs,1153.99,1153.08,36.83 ms
2022-07-29,15:49,Slagelse,483.97,1214.99,45.12 ms
2022-07-01,08:19,Rødovre,1210.11,1012.32,22.62 ms
2022-07-05,11:37,Aalborg,2040.51,511.66,42.07 ms
2022-01-10,12:23,Skanderborg,1237.79,393.17,36.94 ms
2022-10-28,14:15,Langeland,1901.52,875.16,44.85 ms
2022-06-23,02:51,Syddjurs,541.18,688.16,7.12 ms
2022-11-30,07:12,Vejen,1754.91,391.55,14.89 ms
2022-11-21,22:39,Vallensbæk,456.16,438.79,39.63 ms
2022-06-02,23:56,Stevns,1297.09,220.15,48.93 ms
2022-05-16,17:50,Odense,2138.91,836.04,46.0 ms
2022-03-09,22:55,Roskilde,594.31,1264.24,18.37 ms
2022-01-07,19:41,Tårnby,2496.0,648.13,43.86 ms
2022-04-23,08:44,Jammerbugt,1666.58,742.51,38.4 ms
2022-07-25,10:19,Hvidovre,1960.74,610.71,11.17 ms
2022-10-17,12:13,Kerteminde,1733.41,595.26,23.64 ms
2022-08-03,09:43,Albertslund,2203.36,947.18,21.56 ms
2022-12-13,08:40,Esbjerg,129.94,75.14,18.23 ms
2022-12-15,14:39,Gentofte,268.82,72.31,16.66 ms
2022-03-31,23:43,Tårnby,396.82,1262.76,10.61 ms
2022-04-18,20:06,Helsingør,840.85,311.71,27.41 ms
2022-06-29,04:13,Ærø,353.64,684.65,3.64 ms
2022-04-25,10:41,Helsingør,1504.65,283.61,28.19 ms
2022-12-07,20:02,Slagelse,857.57,217.97,5.01 ms
2022-12-14,09:38,Egedal,1081.59,93.41,9.25 ms
2022-05-25,17:28,Struer,613.57,163.54,20.48 ms
2022-07-21,13:17,Haderslev,2465.89,29.78,12.1 ms
2022-12-02,16:27,Lolland,79.52,444.32,9.09 ms
2022-07-24,11:31,Allerød,1431.59,465.58,40.22 ms
2022-08-24,15:11,Hørsholm,1594.5,847.82,3.85 ms
2022-11-10,09:43,Herning,873.27,799.0,30.72 ms
2022-11-06,13:45,Hvidovre,1574.43,321.94,24.75 ms
2022-07-12,21:30,Skive,2504.8,459.61,26.45 ms
2022-10-08,03:34,Lemvig,557.82,569.28,32.4 ms
2022-03-27,15:29,Holbæk,2374.32,1042.92,18.42 ms
2022-12-18,00:57,Esbjerg,1267.42,557.6,28.64 ms
2022-02-16,10:57,Odder,281.62,885.98,24.32 ms
2022-05-13,09:04,Varde,2365.78,853.87,6.17 ms
2022-07-28,14:22,Jammerbugt,283.96,832.67,10.29 ms
2022-02-28,19:53,Halsnæs,1150.02,660.21,52.19 ms
2022-09-24,03:11,Kerteminde,846.57,658.75,41.17 ms
2022-04-09,07:48,Guldborgsund,1721.32,291.0,16.43 ms
2022-08-22,16:45,Brøndby,248.01,174.77,55.8 ms
2022-10-20,16:34,Vesthimmerland,2072.3,925.38,11.59 ms
2022-11-15,13:34,Albertslund,1050.01,680.98,38.42 ms
2022-02-27,22:33,Viborg,209.25,29.7,24.79 ms
2022-04-11,17:56,Lolland,1634.29,705.98,45.98 ms
2022-05-07,12:01,Slagelse,323.99,30.17,32.02 ms
2022-07-27,06:13,Lemvig,72.81,945.72,8.18 ms
2022-05-22,14:03,Kolding,1591.2,1024.78,22.55 ms
2022-07-04,07:03,Ringkøbing-Skjern,1651.88,542.72,27.98 ms
2022-05-13,22:36,Favrskov,1860.74,806.39,48.28 ms
2022-06-23,08:21,Rudersdal,1173.52,875.26,53.03 ms
2022-08-28,18:59,Copenhagen,2336.4,18.8,11.13 ms
2022-03-15,07:47,Egedal,925.16,616.78,35.58 ms
2022-05-26,04:03,Slagelse,1177.57,404.27,19.22 ms
2022-02-01,22:41,Vesthimmerland,1132.59,1136.03,17.03 ms
2022-03-14,00:23,Vejle,408.86,2.97,53.44 ms
2022-01-07,03:48,Vejen,1875.47,863.64,42.74 ms
2022-09-03,19:33,Herlev,1702.0,647.24,5.74 ms
2022-09-15,05:29,Slagelse,220.15,113.64,52.72 ms
2022-01-02,22:03,Frederikssund,2097.49,1181.76,34.12 ms
2022-10-14,04:07,Roskilde,589.99,52.41,43.63 ms
2022-08-30,00:47,Skanderborg,2437.23,1057.54,22.43 ms
2022-09-22,17:41,Varde,1113.77,415.94,14.99 ms
2022-09-10,00:36,Holstebro,2463.18,588.85,46.37 ms
2022-12-28,13:28,Vejen,818.75,1252.4,38.94 ms
2022-07-13,01:36,Lolland,2514.22,862.35,18.92 ms
2022-07-07,15:17,Kolding,2082.32,1127.32,44.17 ms
2022-10-18,15:09,Favrskov,2422.09,170.54,32.12 ms
2022-01-14,08:13,Fredensborg,161.58,425.64,35.56 ms
2022-10-21,23:51,Greve,1976.83,1080.63,7.63 ms
2022-04-07,16:49,Glostrup,1823.94,357.38,3.56 ms
2022-06-06,16:37,Samsø,2281.56,144.95,6.72 ms
2022-01-10,03:07,Struer,2036.02,216.42,44.62 ms
2022-02-01,18:08,Ringkøbing-Skjern,1810.1,951.81,53.51 ms
2022-06-16,16:40,Guldborgsund,2042.16,845.67,43.29 ms
2022-10-18,04:37,Ikast-Brande,1134.79,786.15,13.35 ms
2022-08-01,17:35,Vesthimmerland,436.04,803.9,7.69 ms
2022-04-14,17:10,Hørsholm,2459.5,244.06,29.02 ms
2022-12-06,16:54,Svendborg,795.59,760.63,31.96 ms
2022-09-18,00:18,Brønderslev,277.11,186.6,51.83 ms
2022-11-06,11:55,Lolland,1920.82,998.09,53.12 ms
2022-11-06,18:52,Brøndby,823.55,651.78,18.48 ms
2022-10-16,02:05,Svendborg,1890.66,197.74,33.09 ms
2022-11-14,02:34,Næstved,1836.85,1181.64,42.49 ms
2022-09-30,22:07,Aalborg,2395.13,241.4,40.29 ms
2022-12-05,06:19,Høje-Taastrup,1239.79,964.78,44.84 ms
2022-11-09,11:32,Rudersdal,184.09,650.85,25.41 ms
2022-05-30,14:05,Køge,496.15,164.96,27.19 ms
2022-06-06,16:42,Aarhus,696.3,91.04,35.58 ms
2022-09-15,14:59,Randers,1270.29,651.35,45.51 ms
2022-11-07,11:48,Ballerup,2010.48,1198.33,36.48 ms
2022-03-01,08:04,Odense,613.13,55.32,44.32 ms
2022-09-17,16:35,Hørsholm,1224.39,279.58,25.93 ms
2022-07-01,14:39,Tårnby,2460.76,520.45,23.37 ms
2022-06-13,06:58,Vejen,28.31,255.29,20.47 ms
2022-03-03,03:32,Skanderborg,2130.75,995.02,4.35 ms
2022-12-20,05:06,Herlev,713.69,499.68,26.55 ms
2022-05-16,16:18,Herlev,2469.64,930.98,55.14 ms
2022-05-26,09:06,Thisted,965.06,194.12,23.83 ms
2022-11-15,19:42,Ishøj,654.68,111.76,55.45 ms
2022-08-01,17:12,Rødovre,444.92,97.23,27.5 ms
2022-11-01,16:52,Syddjurs,2066.57,1117.72,55.14 ms
2022-03-05,01:35,Gribskov,1861.09,741.26,19.77 ms
2022-07-31,21:34,Brøndby,676.27,687.21,3.27 ms
2022-06-14,11:03,Aalborg,2444.07,729.6,29.15 ms
2022-01-08,00:39,Samsø,2349.31,287.27,54.28 ms
2022-10-14,13:01,Skanderborg,203.06,131.12,41.69 ms
2022-12-17,09:25,Mariagerfjord,691.2,259.77,28.04 ms
2022-07-10,14:43,Herlev,926.61,497.51,33.96 ms
2022-05-25,16:25,Skanderborg,413.78,1191.49,5.99 ms
2022-04-20,16:41,Rudersdal,169.51,880.76,13.69 ms
2022-08-02,04:19,Skanderborg,1276.9,525.77,19.73 ms
2022-08-21,11:27,Furesø,2134.37,157.43,2.57 ms
2022-05-10,12:47,Odsherred,522.14,102.42,44.43 ms
2022-03-03,03:00,Odsherred,1415.58,386.04,50.6 ms
2022-03-08,20:11,Holbæk,653.62,40.33,47.73 ms
2022-08-20,10:15,Thisted,1166.63,1248.2,42.85 ms
2022-10-01,04:04,Halsnæs,2319.21,251.99,45.94 ms
2022-04-08,09:43,Dragør,1600.45,1184.13,17.48 ms
2022-11-17,05:42,Hedensted,300.71,718.83,10.2 ms
2022-11-26,17:48,Sønderborg,1775.51,987.73,30.64 ms
2022-03-13,16:41,Helsingør,992.69,1233.32,11.26 ms
2022-10-13,15:07,Faaborg-Midtfyn,1579.06,30.1,43.24 ms
2022-12-25,17:41,Vallensbæk,1745.89,523.15,13.12 ms
2022-10-14,00:31,Brønderslev,1058.99,717.15,10.31 ms
2022-02-07,00:10,Allerød,836.97,434.22,11.87 ms
2022-05-20,20:39,Greve,2038.49,639.03,51.68 ms
2022-03-04,07:45,Vallensbæk,1732.01,21.85,50.57 ms
2022-04-11,12:45,Aabenraa,184.88,1142.0,13.62 ms
2022-02-02,18:19,Ishøj,1594.34,1276.74,5.6 ms
2022-01-12,22:53,Lemvig,2277.36,243.92,37.52 ms
2022-08-11,18:43,Fredericia,680.42,200.9,16.21 ms
2022-09-03,17:59,Odder,982.31,945.82,23.39 ms
2022-06-30,19:44,Middelfart,1101.96,241.83,11.06 ms
2022-08-11,02:02,Ringsted,1949.26,949.52,31.73 ms
2022-07-18,05:52,Haderslev,394.47,948.12,15.17 ms
2022-12-14,14:33,Gentofte,1967.28,121.01,40.98 ms
2022-01-27,01:04,Frederikssund,909.93,1132.23,32.74 ms
2022-12-09,08:14,Rebild,2156.09,131.45,21.01 ms
2022-01-12,03:11,Lolland,2176.27,340.11,52.35 ms
2022-12-03,10:10,Vesthimmerland,1581.44,625.7,21.92 ms
2022-11-19,19:49,Lemvig,81.38,710.79,51.96 ms
2022-04-25,18:13,Gribskov,247.16,129.24,27.39 ms
2022-11-11,13:23,Fanø,1197.06,786.19,38.88 ms
2022-12-18,11:50,Bornholm,1510.48,475.74,30.18 ms
2022-03-23,07:46,Varde,463.11,738.1,19.63 ms
2022-01-09,04:04,Ringkøbing-Skjern,446.47,866.06,37.1 ms
2022-12-02,12:31,Nordfyn,1852.82,966.16,26.78 ms
2022-06-05,12:33,Copenhagen,1015.95,130.58,49.06 ms
2022-03-02,20:34,Næstved,1718.19,412.41,23.34 ms
2022-03-09,16:58,Viborg,2473.46,330.72,29.21 ms
2022-07-25,18:30,Rebild,374.44,860.36,26.65 ms
2022-09-18,12:17,Lejre,569.49,515.37,39.04 ms
2022-09-02,05:30,Brøndby,2203.57,447.56,27.52 ms
2022-02-07,22:53,Tønder,1164.26,489.98,6.71 ms
2022-05-18,19:31,Faaborg-Midtfyn,2262.75,472.41,6.05 ms
2022-04-10,05:44,Roskilde,916.69,357.07,15.29 ms
2022-09-18,01:49,Kerteminde,1914.63,763.58,17.28 ms
2022-04-15,08:43,Frederikshavn,1977.5,1030.05,17.21 ms
2022-05-29,16:59,Frederikssund,829.8,1163.23,22.39 ms
2022-12-03,22:14,Skanderborg,2510.36,689.36,8.96 ms
2022-05-16,14:06,Struer,1468.37,276.3,4.58 ms
2022-10-25,03:34,Rudersdal,1813.2,188.15,52.41 ms
2022-03-30,23:04,Hillerød,992.4,262.67,24.54 ms
2022-11-30,03:48,Viborg,1911.51,378.74,13.89 ms
2022-03-04,23:10,Gentofte,785.41,1198.45,38.5 ms
2022-11-10,05:47,Skanderborg,911.6,283.2,15.69 ms
2022-09-19,01:33,Odsherred,1129.06,1092.79,26.26 ms
2022-06-06,11:39,Assens,238.43,243.98,52.1 ms
2022-06-27,03:35,Sønderborg,1671.56,923.07,46.48 ms
2022-05-19,21:47,Frederikssund,608.61,624.23,25.53 ms
2022-01-18,04:19,Kerteminde,1611.92,258.72,36.45 ms
2022-03-03,08:03,Gentofte,1571.84,823.96,51.68 ms
2022-04-13,19:33,Faxe,2558.25,759.32,53.31 ms
2022-02-09,06:41,Gladsaxe,1221.26,27.21,16.11 ms
2022-08-24,19:00,Slagelse,1759.98,241.11,35.85 ms
2022-12-23,19:57,Holstebro,1638.59,455.84,49.02 ms
2022-10-15,21:26,Stevns,1346.37,1107.81,12.86 ms
2022-08-12,21:01,Nyborg,1412.81,568.27,47.26 ms
2022-07-09,17:48,Aabenraa,1193.92,1011.71,40.31 ms
2022-12-02,05:14,Fredensborg,74.3,886.09,29.56 ms
2022-12-30,19:47,Kalundborg,2275.12,1172.84,10.81 ms
2022-10-02,07:34,Langeland,2459.12,788.93,51.38 ms
2022-11-28,21:55,Halsnæs,700.28,108.84,9.84 ms
2022-01-24,02:05,Rebild,1827.67,410.4,51.53 ms
2022-12-28,02:24,Slagelse,1645.32,719.73,5.17 ms
2022-10-21,20:44,Norddjurs,1573.98,269.3,19.18 ms
2022-02-04,12:58,Silkeborg,1848.14,1266.38,5.53 ms
2022-06-10,13:09,Frederikssund,1439.72,200.9,42.04 ms
2022-09-09,18:18,Læsø,1520.36,302.59,7.77 ms
2022-09-20,06:18,Copenhagen,2284.79,743.75,29.87 ms
2022-07-13,08:50,Holbæk,2521.41,1023.1,5.76 ms
2022-05-22,11:12,Brøndby,1971.74,363.35,25.25 ms
2022-05-19,10:53,Vejle,1089.32,891.68,18.94 ms
2022-07-16,01:11,Rebild,2210.42,704.76,40.88 ms
2022-10-24,15:33,Lejre,2193.29,486.89,24.71 ms
2022-06-28,03:36,Bornholm,1666.28,617.58,23.13 ms
2022-05-12,17:11,Thisted,488.0,479.96,31.83 ms
2022-12-01,19:02,Ishøj,2511.05,581.61,18.31 ms
2022-12-08,04:10,Rebild,2013.68,1099.02,50.64 ms
2022-01-15,17:21,Holbæk,272.81,1249.81,30.79 ms
2022-03-21,15:31,Middelfart,1678.18,112.32,42.34 ms
2022-08-13,02:49,Aarhus,855.18,391.68,30.86 ms
2022-05-06,23:08,Halsnæs,301.41,593.58,32.71 ms
2022-05-13,03:48,Ringsted,1330.38,815.89,38.45 ms
2022-09-27,05:23,Tønder,1231.88,852.66,33.24 ms
2022-11-03,01:37,Skive,510.48,574.64,28.04 ms
2022-05-12,10:14,Bornholm,2209.42,54.18,3.7 ms
2022-04-04,08:28,Skanderborg,1165.64,11.08,42.19 ms
2022-06-04,18:20,Skive,2108.83,415.37,21.26 ms
2022-06-24,05:05,Ishøj,1472.41,129.49,41.45 ms
2022-05-21,20:21,Jammerbugt,2145.96,212.83,9.4 ms
2022-09-06,23:47,Glostrup,1270.7,1248.66,24.86 ms
2022-04-15,00:44,Fredensborg,302.37,806.8,8.91 ms
2022-07-09,23:29,Gentofte,326.46,1217.45,34.92 ms
2022-08-18,20:14,Haderslev,531.23,398.29,51.45 ms
2022-11-10,03:42,Køge,234.9,612.79,55.25 ms
2022-04-04,20:16,Tønder,95.87,90.21,19.54 ms
2022-06-15,12:59,Aarhus,272.77,339.03,40.18 ms
2022-12-06,03:49,Langeland,1461.08,292.09,11.8 ms
2022-10-04,23:09,Varde,529.49,1207.02,43.35 ms
2022-09-23,02:06,Middelfart,1887.06,1052.23,36.42 ms
2022-05-02,15:44,Allerød,2266.65,498.2,36.85 ms
2022-08-10,19:03,Haderslev,600.56,129.99,37.08 ms
2022-02-05,22:03,Favrskov,1113.12,504.25,26.63 ms
2022-02-25,13:09,Sønderborg,1018.6,243.38,31.41 ms
2022-09-26,23:56,Høje-Taastrup,1991.53,918.43,14.31 ms
2022-01-28,13:06,Slagelse,501.93,1196.41,50.68 ms
2022-02-13,13:22,Varde,1334.55,172.45,42.15 ms
2022-02-09,18:52,Skive,323.73,974.46,21.37 ms
2022-08-21,03:02,Horsens,780.92,747.57,53.26 ms
2022-11-21,23:32,Herning,682.31,219.22,30.98 ms
2022-03-29,10:34,Odsherred,2031.87,683.58,46.1 ms
2022-09-04,09:21,Odense,266.72,454.56,15.5 ms
2022-06-22,00:13,Langeland,1640.14,1124.22,53.57 ms
2022-08-28,08:02,Sorø,875.95,1036.78,54.66 ms
2022-07-23,19:14,Køge,1329.64,607.41,39.24 ms
2022-01-18,19:15,Rebild,44.75,77.14,11.37 ms
2022-01-08,17:20,Fredericia,1328.62,995.84,20.05 ms
2022-09-28,15:23,Herlev,1029.6,654.88,42.96 ms
2022-09-19,08:49,Odder,1144.34,817.4,55.34 ms
2022-04-02,03:50,Holstebro,689.94,1184.71,35.48 ms
2022-10-14,22:37,Aarhus,537.7,501.43,21.34 ms
2022-12-22,23:31,Viborg,1693.65,179.51,55.87 ms
2022-08-15,06:16,Rebild,1811.84,256.47,29.19 ms
2022-12-10,02:09,Vallensbæk,492.65,557.83,18.72 ms
2022-07-07,07:49,Varde,2417.79,295.49,30.24 ms
2022-09-15,13:20,Roskilde,1931.24,775.77,27.56 ms
2022-11-10,05:06,Brøndby,1043.76,687.7,43.26 ms
2022-07-05,23:48,Lemvig,416.96,110.31,44.5 ms
2022-03-19,17:22,Tårnby,1165.24,744.12,43.65 ms
2022-01-22,09:23,Stevns,2227.71,246.57,41.74 ms
2022-10-02,22:53,Ishøj,1709.86,707.79,50.07 ms
2022-01-31,08:27,Kerteminde,1497.9,1014.54,29.61 ms
2022-06-06,00:22,Odder,787.82,1270.15,22.84 ms
2022-04-16,20:58,Rødovre,143.64,798.48,46.68 ms
2022-01-15,16:15,Vejen,1042.05,1211.49,47.04 ms
2022-08-02,03:07,Svendborg,1351.09,1104.92,54.34 ms
2022-03-02,07:29,Billund,1209.58,79.2,42.99 ms
2022-09-13,23:06,Odsherred,679.5,1053.31,5.8 ms
2022-06-28,09:02,Langeland,566.49,1041.25,41.8 ms
2022-10-19,19:46,Ishøj,1600.33,1007.79,48.23 ms
2022-09-10,22:31,Holstebro,804.05,29.04,39.05 ms
2022-01-30,05:56,Ballerup,115.04,1189.31,38.36 ms
2022-05-10,17:03,Norddjurs,1257.03,736.9,47.13 ms
2022-02-21,23:39,Ringsted,981.11,619.88,16.57 ms
2022-01-01,00:00,Hørsholm,36.3,381.16,51.67 ms
2022-03-17,13:33,Nordfyn,174.38,1087.48,31.67 ms
2022-05-21,10:04,Hørsholm,2009.91,1265.86,26.86 ms
2022-04-08,21:15,Frederiksberg,1944.34,696.79,46.59 ms
2022-06-09,23:04,Hedensted,1183.26,1159.72,21.22 ms
2022-12-25,02:59,Albertslund,1196.83,912.4,44.1 ms
2022-01-21,17:51,Holstebro,1288.92,173.92,18.2 ms
2022-09-04,11:33,Solrød,7.38,1257.52,44.34 ms
2022-07-03,23:48,Kalundborg,2187.18,52.18,19.52 ms
2022-12-31,08:20,Gladsaxe,2232.09,759.41,16.61 ms
2022-11-05,21:03,Esbjerg,1405.45,1200.92,13.1 ms
2022-06-10,13:14,Bornholm,1602.7,597.51,21.97 ms
2022-05-03,16:25,Hedensted,99.62,822.1,54.46 ms
2022-02-16,17:26,Norddjurs,790.97,1144.57,43.86 ms
2022-06-05,10:04,Rødovre,290.52,1226.72,36.12 ms
2022-03-16,12:01,Aarhus,309.75,369.59,19.34 ms
2022-11-19,04:44,Stevns,1069.89,535.49,4.07 ms
2022-08-29,21:18,Tårnby,2346.94,1215.62,17.12 ms
2022-07-29,12:53,Rødovre,368.84,225.48,4.12 ms
2022-07-04,00:59,Ikast-Brande,1781.02,16.3,51.15 ms
2022-01-26,05:44,Nordfyn,2170.51,1241.79,41.23 ms
2022-11-18,20:33,Høje-Taastrup,1657.2,873.9,25.76 ms
2022-05-20,21:16,Roskilde,368.06,441.54,38.89 ms
2022-09-12,03:23,Lolland,2109.22,832.25,40.79 ms
2022-09-20,21:40,Middelfart,1593.02,591.23,26.27 ms
2022-01-09,23:29,Aabenraa,571.49,934.57,33.6 ms
2022-06-24,05:24,Holstebro,1995.02,556.45,3.2 ms
2022-04-10,06:21,Dragør,506.35,802.19,27.95 ms
2022-08-08,13:21,Skive,370.05,482.06,47.14 ms
2022-03-08,10:02,Frederikssund,2352.61,222.13,55.12 ms
2022-03-03,22:33,Faaborg-Midtfyn,791.93,439.83,44.53 ms
2022-05-14,21:47,Ringsted,2391.91,730.19,47.75 ms
2022-10-05,12:57,Vejle,1867.92,1245.1,16.57 ms
2022-01-30,09:50,Holstebro,12.46,313.84,3.8 ms
2022-04-04,11:52,Rødovre,1037.22,798.61,23.24 ms
2022-07-29,00:45,Holstebro,57.33,153.63,5.0 ms
2022-07-10,01:31,Tårnby,2387.05,799.27,9.68 ms
2022-08-21,07:45,Mariagerfjord,1605.84,587.38,55.44 ms
2022-02-20,05:10,Horsens,2227.31,76.05,34.5 ms
2022-01-14,04:11,Morsø,2356.9,552.45,53.14 ms
2022-09-11,11:27,Hørsholm,374.0,739.13,50.2 ms
2022-12-04,16:12,Svendborg,173.03,1041.41,45.36 ms
2022-03-18,07:09,Rebild,705.83,133.51,36.07 ms
2022-03-19,11:44,Randers,1226.42,301.0,11.83 ms
2022-08-19,02:19,Favrskov,1975.82,692.34,14.42 ms
2022-02-12,20:50,Randers,1962.66,404.01,44.23 ms
2022-06-17,11:49,Skive,2065.25,513.81,53.5 ms
2022-05-15,05:38,Aabenraa,945.75,397.2,51.2 ms
2022-02-08,00:01,Billund,871.53,1006.31,47.3 ms
2022-01-11,02:00,Brøndby,2476.82,229.91,52.38 ms
2022-08-30,15:33,Kolding,2393.07,979.85,19.72 ms
2022-07-25,16:56,Dragør,1684.47,817.3,16.34 ms
2022-08-01,05:23,Bornholm,805.19,792.26,15.64 ms
2022-08-12,21:43,Rebild,830.82,1132.71,8.01 ms
2022-06-29,08:11,Lolland,2366.19,672.22,55.18 ms
2022-10-01,06:48,Vesthimmerland,1595.8,1190.03,48.77 ms
2022-11-25,18:15,Nordfyn,1993.67,819.86,52.37 ms
2022-03-26,03:03,Frederikssund,1374.42,953.76,40.48 ms
2022-03-16,04:47,Assens,2391.53,1270.73,47.11 ms
2022-12-21,23:53,Holbæk,840.6,629.22,8.17 ms
2022-01-25,19:50,Tårnby,1204.19,843.21,51.12 ms
2022-01-15,03:45,Dragør,2465.82,791.45,23.63 ms
2022-10-08,22:22,Fredericia,37.23,899.81,40.09 ms
2022-03-17,20:30,Haderslev,1624.56,886.99,30.37 ms
2022-08-11,13:06,Samsø,2017.37,21.3,55.85 ms
2022-06-29,00:29,Vallensbæk,190.57,1175.48,39.7 ms
2022-05-31,05:42,Brøndby,2551.41,901.02,37.38 ms
2022-06-23,05:34,Slagelse,880.67,123.2,42.63 ms
2022-02-06,01:57,Egedal,1114.26,114.1,25.98 ms
2022-11-17,18:13,Kolding,1338.65,289.07,44.42 ms
2022-06-25,06:42,Herlev,1046.26,390.78,43.47 ms
2022-05-03,11:37,Faaborg-Midtfyn,599.85,4.0,10.49 ms
2022-12-06,21:44,Fredensborg,1145.4,787.43,33.62 ms
2022-08-13,17:03,Halsnæs,102.08,481.11,45.44 ms
2022-01-10,05:39,Ringsted,1605.99,727.28,45.44 ms
2022-08-13,15:37,Albertslund,1629.77,980.37,44.43 ms
2022-05-20,12:49,Copenhagen,792.95,826.18,3.94 ms
2022-01-31,20:17,Brøndby,736.65,708.94,35.68 ms
2022-05-01,20:26,Brønderslev,2509.18,716.86,3.3 ms
